Entity,Code,Day,total_vaccinations
Europe,,2022-04-29,1278259865
Europe,,2022-04-30,1278549751
Europe,,2022-05-01,1279024874
Europe,,2022-05-02,1279246744
Europe,,2022-05-03,1279566963
Europe,,2022-05-04,1280102934
Europe,,2022-05-05,1280461989
Europe,,2022-05-06,1280973598
Europe,,2022-05-07,1281196225
Europe,,2022-05-08,1281432685
Europe,,2022-05-09,1281652074
Europe,,2022-05-10,1282006285
Europe,,2022-05-11,1282416974
Europe,,2022-05-12,1282735165
Europe,,2022-05-13,1283140935
Europe,,2022-05-14,1283317782
Europe,,2022-05-15,1283838685
Europe,,2022-05-16,1284026185
Europe,,2022-05-17,1284307843
Europe,,2022-05-18,1284658035
Europe,,2022-05-19,1285079760
Europe,,2022-05-20,1285521924
Europe,,2022-05-21,1285686328
Europe,,2022-05-22,1286109128
Europe,,2022-05-23,1286279734
Europe,,2022-05-24,1286563014
Europe,,2022-05-25,1287008826
Europe,,2022-05-26,1287182423
Europe,,2022-05-27,1287575251
Europe,,2022-05-28,1287693698
Europe,,2022-05-29,1288063956
Europe,,2022-05-30,1288227644
Europe,,2022-05-31,1288757176
Europe,,2022-06-01,1289066544
Europe,,2022-06-02,1289306773
Europe,,2022-06-03,1289703165
Europe,,2022-06-04,1289812227
Europe,,2022-06-05,1289980955
Europe,,2022-06-06,1290056803
Europe,,2022-06-07,1290243166
Europe,,2022-06-08,1290530641
Europe,,2022-06-09,1290762910
Europe,,2022-06-10,1291172419
Europe,,2022-06-11,1291296545
Europe,,2022-06-12,1291412247
Europe,,2022-06-13,1291531371
Europe,,2022-06-14,1291716813
Europe,,2022-06-15,1292025180
Europe,,2022-06-16,1292192867
Europe,,2022-06-17,1293117828
Europe,,2022-06-18,1293572321
Europe,,2022-06-19,1293769557
Europe,,2022-06-20,1293967882
Europe,,2022-06-21,1294248308
Europe,,2022-06-22,1294534361
Europe,,2022-06-23,1294796899
Europe,,2022-06-24,1295285035
Europe,,2022-06-25,1295408951
Europe,,2022-06-26,1295481590
Europe,,2022-06-27,1296228081
Europe,,2022-06-28,1296475463
Europe,,2022-06-29,1296858820
Europe,,2022-06-30,1297179849
Europe,,2022-07-01,1297649291
Europe,,2022-07-02,1297776787
Europe,,2022-07-03,1297843324
Europe,,2022-07-04,1298084316
Europe,,2022-07-05,1298371376
Europe,,2022-07-06,1298743982
Europe,,2022-07-07,1299042648
Europe,,2022-07-08,1299542108
Europe,,2022-07-09,1299682180
Europe,,2022-07-10,1299986960
Europe,,2022-07-11,1300310572
Europe,,2022-07-12,1300636325
Europe,,2022-07-13,1301047420
Europe,,2022-07-14,1301249740
Europe,,2022-07-15,1301775770
Europe,,2022-07-16,1301927172
Europe,,2022-07-17,1301995157
Europe,,2022-07-18,1302417828
Europe,,2022-07-19,1303050519
Europe,,2022-07-20,1303429526
Europe,,2022-07-21,1303763168
Europe,,2022-07-22,1304270578
Europe,,2022-07-23,1304417552
Europe,,2022-07-24,1304562416
Europe,,2022-07-25,1304790733
Europe,,2022-07-26,1305554836
Europe,,2022-07-27,1306074804
Europe,,2022-07-28,1306422815
Europe,,2022-07-29,1306913723
Europe,,2022-07-30,1307040088
Europe,,2022-07-31,1307688245
Europe,,2022-08-01,1307920862
Europe,,2022-08-02,1308818848
Europe,,2022-08-03,1309262416
Europe,,2022-08-04,1309522926
Europe,,2022-08-05,1310409179
Europe,,2022-08-06,1310500928
Europe,,2022-08-07,1310543224
Europe,,2022-08-08,1310896311
Europe,,2022-08-09,1311112001
Europe,,2022-08-10,1311456625
Europe,,2022-08-11,1311648427
Europe,,2022-08-12,1311994572
Europe,,2022-08-13,1312055411
Europe,,2022-08-14,1312680979
Europe,,2022-08-15,1312738562
Europe,,2022-08-16,1312900482
Europe,,2022-08-17,1313195619
Europe,,2022-08-18,1313381322
Europe,,2022-08-19,1313791357
Europe,,2022-08-20,1313854299
Europe,,2022-08-21,1314906420
Europe,,2022-08-22,1315504218
Europe,,2022-08-23,1315649286
Europe,,2022-08-24,1316467221
Europe,,2022-08-25,1316855688
Europe,,2022-08-26,1317099120
Europe,,2022-08-27,1317153404
Europe,,2022-08-28,1317195076
Europe,,2022-08-29,1317482983
Europe,,2022-08-30,1318276069
Europe,,2022-08-31,1319158650
Europe,,2022-09-01,1319315639
Europe,,2022-09-02,1319740902
Europe,,2022-09-03,1319790672
Europe,,2022-09-04,1320245870
Europe,,2022-09-05,1320333104
Europe,,2022-09-06,1320465019
Europe,,2022-09-07,1320678658
Europe,,2022-09-08,1320810711
Europe,,2022-09-09,1321067356
Europe,,2022-09-10,1321101675
Europe,,2022-09-11,1321431315
Europe,,2022-09-12,1321751797
Europe,,2022-09-13,1322418056
Europe,,2022-09-14,1322835495
Europe,,2022-09-15,1323293663
Europe,,2022-09-16,1323802461
Europe,,2022-09-17,1323884014
Europe,,2022-09-18,1324636934
Europe,,2022-09-19,1325260932
Europe,,2022-09-20,1325871714
Europe,,2022-09-21,1326325437
Europe,,2022-09-22,1326842886
Europe,,2022-09-23,1327693837
Europe,,2022-09-24,1327795815
Europe,,2022-09-25,1328299589
Europe,,2022-09-26,1329252870
Europe,,2022-09-27,1329567817
Europe,,2022-09-28,1330075398
Europe,,2022-09-29,1330520926
Europe,,2022-09-30,1331874297
Europe,,2022-10-01,1331979902
Europe,,2022-10-02,1332270708
Europe,,2022-10-03,1332663453
Europe,,2022-10-04,1333344073
Europe,,2022-10-05,1333867548
Europe,,2022-10-06,1334241728
Europe,,2022-10-07,1336043250
Europe,,2022-10-08,1336168977
Europe,,2022-10-09,1336401701
Europe,,2022-10-10,1336728880
Europe,,2022-10-11,1337165054
Europe,,2022-10-12,1337592181
Europe,,2022-10-13,1338297174
Europe,,2022-10-14,1340101230
Europe,,2022-10-15,1340252574
Europe,,2022-10-16,1340813057
Europe,,2022-10-17,1341571270
Europe,,2022-10-18,1341969475
Europe,,2022-10-19,1344252903
Europe,,2022-10-20,1344676676
Europe,,2022-10-21,1346415548
Europe,,2022-10-22,1346556954
Europe,,2022-10-23,1346725872
Europe,,2022-10-24,1347032306
Europe,,2022-10-25,1347411150
Europe,,2022-10-26,1347807954
Europe,,2022-10-27,1349884613
Europe,,2022-10-28,1351261842
